shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source
19683,,,2023-04-01 03:00:00,,4.007508538078448,Moderate Risk,0.5561603289820475,dynamic_logistics
19684,,,2023-04-01 04:00:00,,1.7944755132461587,High Risk,0.9933394052857172,dynamic_logistics
19685,,,2023-04-01 05:00:00,,8.401141655583054,High Risk,0.9978122806901992,dynamic_logistics
19686,,,2023-04-01 06:00:00,,7.644651710760737,High Risk,0.999558614942681,dynamic_logistics
19687,,,2023-04-01 07:00:00,,7.837271101391547,Moderate Risk,0.5270710615144383,dynamic_logistics
19688,,,2023-04-01 08:00:00,,2.755236140834981,High Risk,0.9494270713460772,dynamic_logistics
19689,,,2023-04-01 09:00:00,,-1.3055767194175223,High Risk,0.9884320524506692,dynamic_logistics
19690,,,2023-04-01 10:00:00,,7.527973876553114,Low Risk,0.0351671620924505,dynamic_logistics
19691,,,2023-04-01 11:00:00,,7.131579314778843,High Risk,0.9942626527533278,dynamic_logistics
19692,,,2023-04-01 12:00:00,,6.939055183678478,High Risk,0.9990448533066172,dynamic_logistics
19693,,,2023-04-01 13:00:00,,-1.2000471306903782,High Risk,0.999700910798379,dynamic_logistics
19694,,,2023-04-01 14:00:00,,3.621561768958969,High Risk,0.994802384927143,dynamic_logistics
19695,,,2023-04-01 15:00:00,,1.9818819645661407,High Risk,0.9600223771240508,dynamic_logistics
19696,,,2023-04-01 16:00:00,,7.019094775860278,Moderate Risk,0.5439440992164236,dynamic_logistics
19697,,,2023-04-01 17:00:00,,7.012212810866439,Low Risk,0.0964551183229404,dynamic_logistics
19698,,,2023-04-01 18:00:00,,9.377266398752711,High Risk,0.9776545846274826,dynamic_logistics
19699,,,2023-04-01 19:00:00,,7.54106124283488,High Risk,0.9996411213297114,dynamic_logistics
19700,,,2023-04-01 20:00:00,,9.582651508466542,High Risk,0.9037597564399004,dynamic_logistics
19701,,,2023-04-01 21:00:00,,8.889377904646011,Low Risk,0.288608555790365,dynamic_logistics
19702,,,2023-04-01 22:00:00,,7.429830638144415,Low Risk,0.1635073897844001,dynamic_logistics
19703,,,2023-04-01 23:00:00,,9.958513764656397,High Risk,0.999994616343632,dynamic_logistics
19704,,,2023-04-02 00:00:00,,1.3906784585763123,High Risk,0.9999969083931096,dynamic_logistics
19705,,,2023-04-02 01:00:00,,9.992755647441095,High Risk,0.9951652212166,dynamic_logistics
19706,,,2023-04-02 02:00:00,,9.110647206178008,Low Risk,0.1016915593843041,dynamic_logistics
19707,,,2023-04-02 03:00:00,,8.330182675059293,High Risk,0.9745148552438904,dynamic_logistics
19708,,,2023-04-02 04:00:00,,-0.7087783620328452,Moderate Risk,0.3458711702988523,dynamic_logistics
19709,,,2023-04-02 05:00:00,,-1.62795642717837,Low Risk,0.228148457830119,dynamic_logistics
19710,,,2023-04-02 06:00:00,,5.175951572539487,High Risk,0.9789199734106035,dynamic_logistics
19711,,,2023-04-02 07:00:00,,-1.6010501887504514,Low Risk,0.0328163912303538,dynamic_logistics
19712,,,2023-04-02 08:00:00,,4.945087585993456,High Risk,0.9879359284358014,dynamic_logistics
19713,,,2023-04-02 09:00:00,,-1.9803622254301845,Low Risk,0.29715469990779,dynamic_logistics
19714,,,2023-04-02 10:00:00,,2.7909406869419326,Low Risk,0.1273330116565316,dynamic_logistics
19715,,,2023-04-02 11:00:00,,3.1508030276931542,High Risk,0.9894483362157276,dynamic_logistics
19716,,,2023-04-02 12:00:00,,-0.8313424495361219,High Risk,0.9999999991941756,dynamic_logistics
19717,,,2023-04-02 13:00:00,,1.814277333969624,High Risk,0.9976622076784842,dynamic_logistics
19718,,,2023-04-02 14:00:00,,9.582750140454678,High Risk,0.9836562049042652,dynamic_logistics
19719,,,2023-04-02 15:00:00,,4.77535624484969,High Risk,0.9614012104543675,dynamic_logistics
19720,,,2023-04-02 16:00:00,,6.31745493402077,Low Risk,0.2190153841386382,dynamic_logistics
19721,,,2023-04-02 17:00:00,,8.991001749168369,Moderate Risk,0.5595544103410102,dynamic_logistics
19722,,,2023-04-02 18:00:00,,3.6545205636414586,High Risk,0.8634375302547395,dynamic_logistics
19723,,,2023-04-02 19:00:00,,7.73986689237184,Low Risk,0.2798680456875911,dynamic_logistics
19724,,,2023-04-02 20:00:00,,-1.808553327871812,High Risk,0.9999860652468366,dynamic_logistics
19725,,,2023-04-02 21:00:00,,-0.3082906092807362,High Risk,0.9838482435648676,dynamic_logistics
19726,,,2023-04-02 22:00:00,,-0.7957980286307267,High Risk,0.9977348835079006,dynamic_logistics
19727,,,2023-04-02 23:00:00,,6.1544564121699885,High Risk,0.9879026526712336,dynamic_logistics
19728,,,2023-04-03 00:00:00,,-0.966673008789799,High Risk,0.7555912059014909,dynamic_logistics
19729,,,2023-04-03 01:00:00,,6.611698704242599,High Risk,0.7942961625366203,dynamic_logistics
19730,,,2023-04-03 02:00:00,,8.38568560796531,High Risk,0.9999999992157084,dynamic_logistics
19731,,,2023-04-03 03:00:00,,9.959456922434898,Moderate Risk,0.3212608569792754,dynamic_logistics
19732,,,2023-04-03 04:00:00,,7.88096966268073,High Risk,0.9988114279691326,dynamic_logistics
19733,,,2023-04-03 05:00:00,,3.4009780028438428,High Risk,0.7625938694133612,dynamic_logistics
19734,,,2023-04-03 06:00:00,,8.841552239349568,High Risk,0.999639350217258,dynamic_logistics
19735,,,2023-04-03 07:00:00,,9.866940140696943,High Risk,0.9999996842456752,dynamic_logistics
19736,,,2023-04-03 08:00:00,,-1.955137695965244,High Risk,0.996801165242528,dynamic_logistics
19737,,,2023-04-03 09:00:00,,7.6152589277472735,High Risk,0.7946316081451066,dynamic_logistics
19738,,,2023-04-03 10:00:00,,9.950179398134123,High Risk,0.9984083838879512,dynamic_logistics
19739,,,2023-04-03 11:00:00,,3.1003857805377324,High Risk,0.7957325225128851,dynamic_logistics
19740,,,2023-04-03 12:00:00,,9.954184448766568,High Risk,0.9389262223241468,dynamic_logistics
19741,,,2023-04-03 13:00:00,,9.62117172337508,Moderate Risk,0.6663946369974748,dynamic_logistics
19742,,,2023-04-03 14:00:00,,-0.9299332727423018,High Risk,0.990539143493572,dynamic_logistics
19743,,,2023-04-03 15:00:00,,8.260978491687695,High Risk,0.961150166034033,dynamic_logistics
19744,,,2023-04-03 16:00:00,,3.908524660374555,Moderate Risk,0.5742853660609117,dynamic_logistics
19745,,,2023-04-03 17:00:00,,9.718645277779745,High Risk,0.9949460455284844,dynamic_logistics
19746,,,2023-04-03 18:00:00,,7.610666459017324,High Risk,0.9999933073724074,dynamic_logistics
19747,,,2023-04-03 19:00:00,,-1.676426045161577,High Risk,0.9999764104982928,dynamic_logistics
19748,,,2023-04-03 20:00:00,,-1.9998763706752505,Moderate Risk,0.6890258867088073,dynamic_logistics
19749,,,2023-04-03 21:00:00,,9.106183781042962,High Risk,0.9602705246650658,dynamic_logistics
19750,,,2023-04-03 22:00:00,,-1.0537115179170742,Moderate Risk,0.4708521029976392,dynamic_logistics
19751,,,2023-04-03 23:00:00,,2.462453013960239,High Risk,0.9999999873935748,dynamic_logistics
19752,,,2023-04-04 00:00:00,,9.171031109783566,High Risk,0.9999924687634392,dynamic_logistics
19753,,,2023-04-04 01:00:00,,1.4003619603167912,High Risk,0.996660378516226,dynamic_logistics
19754,,,2023-04-04 02:00:00,,3.9864197226941984,High Risk,0.7772111093807601,dynamic_logistics
19755,,,2023-04-04 03:00:00,,8.654680097472774,High Risk,0.9289549214089028,dynamic_logistics
19756,,,2023-04-04 04:00:00,,9.54156100232552,Low Risk,0.0671724425657232,dynamic_logistics
19757,,,2023-04-04 05:00:00,,-1.935698550599977,Moderate Risk,0.604162492009391,dynamic_logistics
19758,,,2023-04-04 06:00:00,,-0.2424216705599606,High Risk,0.999985818323634,dynamic_logistics
19759,,,2023-04-04 07:00:00,,4.394730495206856,Low Risk,0.0995592563460171,dynamic_logistics
19760,,,2023-04-04 08:00:00,,2.6925069317881096,High Risk,0.8629200406504076,dynamic_logistics
19761,,,2023-04-04 09:00:00,,9.982914671164394,High Risk,0.9955081726204612,dynamic_logistics
19762,,,2023-04-04 10:00:00,,5.156498977742296,High Risk,0.9997840303764286,dynamic_logistics
19763,,,2023-04-04 11:00:00,,5.629295930632312,High Risk,0.9442469304817,dynamic_logistics
19764,,,2023-04-04 12:00:00,,7.106530363830075,High Risk,0.948475305324906,dynamic_logistics
19765,,,2023-04-04 13:00:00,,9.652750900841149,Moderate Risk,0.5552019986734108,dynamic_logistics
19766,,,2023-04-04 14:00:00,,4.197198210046012,High Risk,0.97707276475069,dynamic_logistics
19767,,,2023-04-04 15:00:00,,9.800818147120395,High Risk,0.8319053928292869,dynamic_logistics
19768,,,2023-04-04 16:00:00,,9.910540556206351,High Risk,0.9976547117073884,dynamic_logistics
19769,,,2023-04-04 17:00:00,,-1.6846969570716843,High Risk,0.8101726142598703,dynamic_logistics
19770,,,2023-04-04 18:00:00,,8.981424286429773,High Risk,0.7864469759028329,dynamic_logistics
19771,,,2023-04-04 19:00:00,,3.416191551416758,Moderate Risk,0.6000088678949903,dynamic_logistics
19772,,,2023-04-04 20:00:00,,2.953061655449392,High Risk,0.9855789733209626,dynamic_logistics
19773,,,2023-04-04 21:00:00,,9.731354148076566,High Risk,0.999876446473784,dynamic_logistics
19774,,,2023-04-04 22:00:00,,7.435217496329049,High Risk,0.9812165647584512,dynamic_logistics
19775,,,2023-04-04 23:00:00,,1.357947761167816,Moderate Risk,0.6625237849533898,dynamic_logistics
19776,,,2023-04-05 00:00:00,,6.693818987700078,High Risk,0.9949105542818868,dynamic_logistics
19777,,,2023-04-05 01:00:00,,7.202384898811351,Moderate Risk,0.3154072924029166,dynamic_logistics
19778,,,2023-04-05 02:00:00,,1.1259560727874316,High Risk,0.9861225151133708,dynamic_logistics
19779,,,2023-04-05 03:00:00,,4.682353899813718,High Risk,0.9648106934503332,dynamic_logistics
19780,,,2023-04-05 04:00:00,,-1.415703896198024,High Risk,0.9953932339711536,dynamic_logistics
19781,,,2023-04-05 05:00:00,,1.5952780833251388,High Risk,0.9998989449631382,dynamic_logistics
19782,,,2023-04-05 06:00:00,,9.359862626047624,High Risk,0.9967562134933744,dynamic_logistics
19783,,,2023-04-05 07:00:00,,9.707378625810328,Moderate Risk,0.3507297189690792,dynamic_logistics
19784,,,2023-04-05 08:00:00,,-1.9653184644813355,High Risk,0.8461467137260217,dynamic_logistics
19785,,,2023-04-05 09:00:00,,6.27085822652052,Moderate Risk,0.6561529378222324,dynamic_logistics
19786,,,2023-04-05 10:00:00,,-0.3475003056312595,High Risk,0.7523684385193398,dynamic_logistics
19787,,,2023-04-05 11:00:00,,-1.9969027430231456,High Risk,0.9999994318780164,dynamic_logistics
19788,,,2023-04-05 12:00:00,,6.425156269596739,High Risk,0.999906079117339,dynamic_logistics
19789,,,2023-04-05 13:00:00,,-1.4655226552386953,High Risk,0.9752165881352494,dynamic_logistics
19790,,,2023-04-05 14:00:00,,-1.854657820982456,High Risk,0.8940333460191674,dynamic_logistics
19791,,,2023-04-05 15:00:00,,9.302308012076582,High Risk,0.950648109567323,dynamic_logistics
19792,,,2023-04-05 16:00:00,,-0.7488706460374728,High Risk,0.844858042141963,dynamic_logistics
19793,,,2023-04-05 17:00:00,,9.99784079859954,High Risk,0.9999998820086144,dynamic_logistics
19794,,,2023-04-05 18:00:00,,7.671707027895401,High Risk,0.9999110238900082,dynamic_logistics
19795,,,2023-04-05 19:00:00,,6.418515713874953,High Risk,0.779137829900806,dynamic_logistics
19796,,,2023-04-05 20:00:00,,3.252611479586549,High Risk,0.9254577632351064,dynamic_logistics
19797,,,2023-04-05 21:00:00,,-1.892601962085608,High Risk,0.9999998909114524,dynamic_logistics
19798,,,2023-04-05 22:00:00,,9.8743329853383,Moderate Risk,0.6075238762057046,dynamic_logistics
19799,,,2023-04-05 23:00:00,,0.8956873365447064,High Risk,0.8839895546777614,dynamic_logistics
19800,,,2023-04-06 00:00:00,,6.4529756919789705,High Risk,0.9999999902569542,dynamic_logistics
19801,,,2023-04-06 01:00:00,,9.957139541886304,High Risk,0.9956156330928873,dynamic_logistics
19802,,,2023-04-06 02:00:00,,7.669758071921395,High Risk,0.9463571648708378,dynamic_logistics
19803,,,2023-04-06 03:00:00,,5.411180368909962,Moderate Risk,0.3205973709339051,dynamic_logistics
19804,,,2023-04-06 04:00:00,,0.5969225831081957,High Risk,0.995942824942677,dynamic_logistics
19805,,,2023-04-06 05:00:00,,4.087777865981448,High Risk,0.8599928199208232,dynamic_logistics
19806,,,2023-04-06 06:00:00,,4.672338665311787,High Risk,0.9707847658010876,dynamic_logistics
19807,,,2023-04-06 07:00:00,,-1.999128398410652,High Risk,0.8759343477856774,dynamic_logistics
19808,,,2023-04-06 08:00:00,,0.2146973604190289,High Risk,0.9946482658437772,dynamic_logistics
19809,,,2023-04-06 09:00:00,,9.841727907021468,Moderate Risk,0.4394216295892473,dynamic_logistics
19810,,,2023-04-06 10:00:00,,6.136768658311599,High Risk,0.897342276130148,dynamic_logistics
19811,,,2023-04-06 11:00:00,,9.797828103063358,High Risk,0.940560995809726,dynamic_logistics
19812,,,2023-04-06 12:00:00,,8.33098541839866,High Risk,0.888949061229441,dynamic_logistics
19813,,,2023-04-06 13:00:00,,2.709882065907985,High Risk,0.9485274617773988,dynamic_logistics
19814,,,2023-04-06 14:00:00,,-0.929112907153694,High Risk,0.9999999993176868,dynamic_logistics
19815,,,2023-04-06 15:00:00,,9.583785852207535,High Risk,0.9160953658154076,dynamic_logistics
19816,,,2023-04-06 16:00:00,,1.8340154381968183,High Risk,0.9986716845393352,dynamic_logistics
19817,,,2023-04-06 17:00:00,,-1.3805677894898478,Moderate Risk,0.6398779925703544,dynamic_logistics
19818,,,2023-04-06 18:00:00,,0.3801227063035894,High Risk,0.99999982396521,dynamic_logistics
19819,,,2023-04-06 19:00:00,,8.252701532011042,High Risk,0.9614065042446792,dynamic_logistics
19820,,,2023-04-06 20:00:00,,9.877802045934292,High Risk,0.9757163478700108,dynamic_logistics
19821,,,2023-04-06 21:00:00,,9.725744680397089,Moderate Risk,0.5845059798892213,dynamic_logistics
19822,,,2023-04-06 22:00:00,,9.999126840867,High Risk,0.9994043070927222,dynamic_logistics
19823,,,2023-04-06 23:00:00,,-1.629476455988356,Moderate Risk,0.5491687297210994,dynamic_logistics
19824,,,2023-04-07 00:00:00,,6.467472790337466,Moderate Risk,0.5955419056237876,dynamic_logistics
19825,,,2023-04-07 01:00:00,,9.20607659134854,High Risk,0.9732101640143304,dynamic_logistics
19826,,,2023-04-07 02:00:00,,8.262135848150939,High Risk,0.9310753276528873,dynamic_logistics
19827,,,2023-04-07 03:00:00,,9.97979642311697,High Risk,0.999867766737811,dynamic_logistics
19828,,,2023-04-07 04:00:00,,9.792781249995103,High Risk,0.9999612648246048,dynamic_logistics
19829,,,2023-04-07 05:00:00,,-0.2248104882522081,High Risk,0.9997224213170828,dynamic_logistics
19830,,,2023-04-07 06:00:00,,4.344433949863369,High Risk,0.9979912065967724,dynamic_logistics
19831,,,2023-04-07 07:00:00,,-1.36414986318837,High Risk,0.9600629287571324,dynamic_logistics
19832,,,2023-04-07 08:00:00,,9.683557467671466,Low Risk,0.2272793195636281,dynamic_logistics
19833,,,2023-04-07 09:00:00,,9.134438829826871,High Risk,0.7903528729350466,dynamic_logistics
19834,,,2023-04-07 10:00:00,,8.556271957473276,High Risk,0.9999999697362316,dynamic_logistics
19835,,,2023-04-07 11:00:00,,0.9488307244518888,Low Risk,0.0042724054986915,dynamic_logistics
19836,,,2023-04-07 12:00:00,,6.931022145489571,Low Risk,0.1999856208142346,dynamic_logistics
19837,,,2023-04-07 13:00:00,,7.025186206180306,High Risk,0.9381882130543566,dynamic_logistics
19838,,,2023-04-07 14:00:00,,0.4533012145147754,High Risk,0.9613617096194254,dynamic_logistics
19839,,,2023-04-07 15:00:00,,7.155312390854849,Low Risk,0.0661129950492783,dynamic_logistics
19840,,,2023-04-07 16:00:00,,6.375721390817986,Low Risk,0.1865590044214615,dynamic_logistics
19841,,,2023-04-07 17:00:00,,4.488423209521381,High Risk,0.9608872864252178,dynamic_logistics
19842,,,2023-04-07 18:00:00,,2.289660629297516,High Risk,0.9980254105192556,dynamic_logistics
19843,,,2023-04-07 19:00:00,,5.024020448724178,Low Risk,0.1433274686121785,dynamic_logistics
19844,,,2023-04-07 20:00:00,,9.984268648557016,High Risk,0.9997000733070516,dynamic_logistics
19845,,,2023-04-07 21:00:00,,-1.328885980175224,High Risk,0.8974902927892423,dynamic_logistics
19846,,,2023-04-07 22:00:00,,8.36929959716414,Low Risk,0.2347958303983614,dynamic_logistics
19847,,,2023-04-07 23:00:00,,3.3527890975033987,High Risk,0.8427163574323935,dynamic_logistics
19848,,,2023-04-08 00:00:00,,7.107668304025527,High Risk,0.9826836912881978,dynamic_logistics
19849,,,2023-04-08 01:00:00,,1.2541484080074214,High Risk,0.9374721424786548,dynamic_logistics
19850,,,2023-04-08 02:00:00,,4.588566640364943,Moderate Risk,0.3810782529663933,dynamic_logistics
19851,,,2023-04-08 03:00:00,,6.550464575834454,Moderate Risk,0.6141473318547626,dynamic_logistics
19852,,,2023-04-08 04:00:00,,9.671061671973174,Moderate Risk,0.3454947179503647,dynamic_logistics
19853,,,2023-04-08 05:00:00,,9.631239042843102,High Risk,0.989337049124602,dynamic_logistics
19854,,,2023-04-08 06:00:00,,2.1922621686707657,High Risk,0.8340649504132451,dynamic_logistics
19855,,,2023-04-08 07:00:00,,9.485796827011058,High Risk,0.8804845153388935,dynamic_logistics
19856,,,2023-04-08 08:00:00,,9.998946247824186,Low Risk,0.0506980131283082,dynamic_logistics
19857,,,2023-04-08 09:00:00,,8.67056684164261,High Risk,0.7237261664158945,dynamic_logistics
19858,,,2023-04-08 10:00:00,,6.547069486840012,Moderate Risk,0.6328635542879147,dynamic_logistics
19859,,,2023-04-08 11:00:00,,-1.6669854982934291,High Risk,0.9975985415340994,dynamic_logistics
19860,,,2023-04-08 12:00:00,,-1.562864163722793,High Risk,0.896757051548796,dynamic_logistics
19861,,,2023-04-08 13:00:00,,9.493504953639452,High Risk,0.9995926794384882,dynamic_logistics
19862,,,2023-04-08 14:00:00,,9.367058904131408,Low Risk,0.1213357729941652,dynamic_logistics
19863,,,2023-04-08 15:00:00,,-0.2675214039122928,High Risk,0.9978999024319384,dynamic_logistics
19864,,,2023-04-08 16:00:00,,0.1665439721738293,High Risk,0.9999909708521344,dynamic_logistics
19865,,,2023-04-08 17:00:00,,7.99987084530281,Low Risk,0.2215471129478215,dynamic_logistics
19866,,,2023-04-08 18:00:00,,6.389266228952637,Moderate Risk,0.4860401871854892,dynamic_logistics
19867,,,2023-04-08 19:00:00,,9.995400472396163,High Risk,0.9999571704378916,dynamic_logistics
19868,,,2023-04-08 20:00:00,,9.30349408439411,High Risk,0.999999998915414,dynamic_logistics
19869,,,2023-04-08 21:00:00,,9.916096306151076,High Risk,0.9999978310497712,dynamic_logistics
19870,,,2023-04-08 22:00:00,,-0.1205484525627378,High Risk,0.9999999999484742,dynamic_logistics
19871,,,2023-04-08 23:00:00,,9.119770346186083,High Risk,0.8670874314527478,dynamic_logistics
19872,,,2023-04-09 00:00:00,,3.94329271713436,High Risk,0.999964507206796,dynamic_logistics
19873,,,2023-04-09 01:00:00,,3.539380095046204,Moderate Risk,0.3441830813803638,dynamic_logistics
19874,,,2023-04-09 02:00:00,,9.85437158145233,Moderate Risk,0.3953969066846434,dynamic_logistics
19875,,,2023-04-09 03:00:00,,5.201676180504309,High Risk,0.99078337153857,dynamic_logistics
19876,,,2023-04-09 04:00:00,,-1.2251011312741895,Moderate Risk,0.6280362009334822,dynamic_logistics
19877,,,2023-04-09 05:00:00,,0.3335346107638863,Low Risk,0.1531186134450274,dynamic_logistics
19878,,,2023-04-09 06:00:00,,-1.794793290673789,High Risk,0.9952878271742064,dynamic_logistics
19879,,,2023-04-09 07:00:00,,5.065769696525843,High Risk,0.9727609404514338,dynamic_logistics
19880,,,2023-04-09 08:00:00,,-1.864911203501924,High Risk,0.962735121254616,dynamic_logistics
19881,,,2023-04-09 09:00:00,,5.515192594523121,High Risk,0.9966990216812008,dynamic_logistics
19882,,,2023-04-09 10:00:00,,8.994007591239225,High Risk,0.9592585579792452,dynamic_logistics
19883,,,2023-04-09 11:00:00,,5.699366338580985,High Risk,0.7132174133958044,dynamic_logistics
19884,,,2023-04-09 12:00:00,,8.958529888847341,High Risk,0.9999990665659232,dynamic_logistics
