shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source,lead_time_days,delay_severity,month,weekday,quarter,year,route_risk_score
10096,,,2022-02-25 16:00:00,,3.75208608983154,High Risk,0.9920869059003524,dynamic_logistics,,,2,4,1,2022,
10097,,,2022-02-25 17:00:00,,9.033444854753592,High Risk,0.9641784639390736,dynamic_logistics,,,2,4,1,2022,
10098,,,2022-02-25 18:00:00,,-0.0258854866285189,Low Risk,0.0060438026347626,dynamic_logistics,,,2,4,1,2022,
10099,,,2022-02-25 19:00:00,,5.199888248732096,High Risk,0.813963776225516,dynamic_logistics,,,2,4,1,2022,
10100,,,2022-02-25 20:00:00,,-1.3995067706756383,High Risk,0.9992465251535488,dynamic_logistics,,,2,4,1,2022,
10101,,,2022-02-25 21:00:00,,1.163909331096414,High Risk,0.9999329045789758,dynamic_logistics,,,2,4,1,2022,
10102,,,2022-02-25 22:00:00,,3.3548469493350987,High Risk,0.9951384215421324,dynamic_logistics,,,2,4,1,2022,
10103,,,2022-02-25 23:00:00,,-0.1974674863722807,High Risk,0.918969754278819,dynamic_logistics,,,2,4,1,2022,
10104,,,2022-02-26 00:00:00,,7.243311380117184,High Risk,0.9723010843544404,dynamic_logistics,,,2,5,1,2022,
10105,,,2022-02-26 01:00:00,,1.4782521602020648,High Risk,0.9982806445046976,dynamic_logistics,,,2,5,1,2022,
10106,,,2022-02-26 02:00:00,,0.4707496619622677,High Risk,0.974551113749364,dynamic_logistics,,,2,5,1,2022,
10107,,,2022-02-26 03:00:00,,2.223205873456462,High Risk,0.7403536404921611,dynamic_logistics,,,2,5,1,2022,
10108,,,2022-02-26 04:00:00,,9.999978191998943,High Risk,0.9999762805774204,dynamic_logistics,,,2,5,1,2022,
10109,,,2022-02-26 05:00:00,,7.09329350750539,Moderate Risk,0.5857536450376304,dynamic_logistics,,,2,5,1,2022,
10110,,,2022-02-26 06:00:00,,4.248515453967735,High Risk,0.8228983455161009,dynamic_logistics,,,2,5,1,2022,
10111,,,2022-02-26 07:00:00,,7.271009543093257,Low Risk,0.1012413422031016,dynamic_logistics,,,2,5,1,2022,
10112,,,2022-02-26 08:00:00,,0.4912340233618417,Low Risk,0.129760124000787,dynamic_logistics,,,2,5,1,2022,
10113,,,2022-02-26 09:00:00,,8.207025844476059,High Risk,0.9104866530619976,dynamic_logistics,,,2,5,1,2022,
10114,,,2022-02-26 10:00:00,,9.437120950958043,Low Risk,0.2000041082676482,dynamic_logistics,,,2,5,1,2022,
10115,,,2022-02-26 11:00:00,,9.999993247526588,High Risk,0.9684256984793986,dynamic_logistics,,,2,5,1,2022,
10116,,,2022-02-26 12:00:00,,1.4206036155723352,High Risk,0.9968444440841971,dynamic_logistics,,,2,5,1,2022,
10117,,,2022-02-26 13:00:00,,8.717231901631344,High Risk,0.998872361968478,dynamic_logistics,,,2,5,1,2022,
10118,,,2022-02-26 14:00:00,,9.86525234801958,Moderate Risk,0.6752264984065164,dynamic_logistics,,,2,5,1,2022,
10119,,,2022-02-26 15:00:00,,-1.9845332547232,High Risk,0.999985495179466,dynamic_logistics,,,2,5,1,2022,
10120,,,2022-02-26 16:00:00,,9.99841280325393,High Risk,0.9999700412560112,dynamic_logistics,,,2,5,1,2022,
10121,,,2022-02-26 17:00:00,,8.844213219678023,High Risk,0.7407054875681083,dynamic_logistics,,,2,5,1,2022,
10122,,,2022-02-26 18:00:00,,1.388262871357477,Moderate Risk,0.4662208831237128,dynamic_logistics,,,2,5,1,2022,
10123,,,2022-02-26 19:00:00,,9.998728614202657,Moderate Risk,0.3590822464808946,dynamic_logistics,,,2,5,1,2022,
10124,,,2022-02-26 20:00:00,,-1.9970428733259664,High Risk,0.999755645465936,dynamic_logistics,,,2,5,1,2022,
10125,,,2022-02-26 21:00:00,,-0.871726574650256,Moderate Risk,0.4637703300134485,dynamic_logistics,,,2,5,1,2022,
10126,,,2022-02-26 22:00:00,,-0.3556439774070861,High Risk,0.9667317597534713,dynamic_logistics,,,2,5,1,2022,
10127,,,2022-02-26 23:00:00,,9.999842914443688,High Risk,0.9459884401422584,dynamic_logistics,,,2,5,1,2022,
10128,,,2022-02-27 00:00:00,,5.223174275995511,High Risk,0.9984707320425522,dynamic_logistics,,,2,6,1,2022,
10129,,,2022-02-27 01:00:00,,8.528426935721036,High Risk,0.9298814489783056,dynamic_logistics,,,2,6,1,2022,
10130,,,2022-02-27 02:00:00,,6.801272188536373,High Risk,0.7925465536961748,dynamic_logistics,,,2,6,1,2022,
10131,,,2022-02-27 03:00:00,,2.798888699912709,High Risk,0.972097555973126,dynamic_logistics,,,2,6,1,2022,
10132,,,2022-02-27 04:00:00,,7.212168756352547,Moderate Risk,0.4372136428739717,dynamic_logistics,,,2,6,1,2022,
10133,,,2022-02-27 05:00:00,,7.9349963447182255,High Risk,0.8611536104337723,dynamic_logistics,,,2,6,1,2022,
10134,,,2022-02-27 06:00:00,,-1.9921397322065288,Low Risk,0.0810242840444561,dynamic_logistics,,,2,6,1,2022,
10135,,,2022-02-27 07:00:00,,9.957809537756797,High Risk,0.9995475060842004,dynamic_logistics,,,2,6,1,2022,
10136,,,2022-02-27 08:00:00,,4.746470623764488,Moderate Risk,0.5819589280358733,dynamic_logistics,,,2,6,1,2022,
10137,,,2022-02-27 09:00:00,,9.999675039502456,High Risk,0.9965738555570698,dynamic_logistics,,,2,6,1,2022,
10138,,,2022-02-27 10:00:00,,9.357505581303188,High Risk,0.9993797575445588,dynamic_logistics,,,2,6,1,2022,
10139,,,2022-02-27 11:00:00,,3.805960467827312,Low Risk,0.1473285721168009,dynamic_logistics,,,2,6,1,2022,
10140,,,2022-02-27 12:00:00,,-1.7132659687287617,Moderate Risk,0.6694393961721822,dynamic_logistics,,,2,6,1,2022,
10141,,,2022-02-27 13:00:00,,7.317933299636238,High Risk,0.9931421607907164,dynamic_logistics,,,2,6,1,2022,
10142,,,2022-02-27 14:00:00,,6.588868731456053,High Risk,0.750364901893667,dynamic_logistics,,,2,6,1,2022,
10143,,,2022-02-27 15:00:00,,9.631732468187453,Moderate Risk,0.3159382073212855,dynamic_logistics,,,2,6,1,2022,
10144,,,2022-02-27 16:00:00,,-1.221027968830312,High Risk,0.999759924061952,dynamic_logistics,,,2,6,1,2022,
10145,,,2022-02-27 17:00:00,,4.440144526945854,High Risk,0.9999985766194902,dynamic_logistics,,,2,6,1,2022,
10146,,,2022-02-27 18:00:00,,-1.7159101052389365,High Risk,0.8235198533752085,dynamic_logistics,,,2,6,1,2022,
10147,,,2022-02-27 19:00:00,,1.751331102853865,High Risk,0.9998005314481077,dynamic_logistics,,,2,6,1,2022,
10148,,,2022-02-27 20:00:00,,6.460319357373228,High Risk,0.9997916935935176,dynamic_logistics,,,2,6,1,2022,
10149,,,2022-02-27 21:00:00,,5.449514848762618,High Risk,0.9643229681084484,dynamic_logistics,,,2,6,1,2022,
10150,,,2022-02-27 22:00:00,,2.4307405616540194,High Risk,1.0,dynamic_logistics,,,2,6,1,2022,
10151,,,2022-02-27 23:00:00,,8.875727655207303,High Risk,0.7925361588719303,dynamic_logistics,,,2,6,1,2022,
10152,,,2022-02-28 00:00:00,,9.567067410413454,Low Risk,0.239084022082152,dynamic_logistics,,,2,0,1,2022,
10153,,,2022-02-28 01:00:00,,-1.9981554596049176,High Risk,0.9999522097243644,dynamic_logistics,,,2,0,1,2022,
10154,,,2022-02-28 02:00:00,,7.1122758825038535,Low Risk,0.1216599223545707,dynamic_logistics,,,2,0,1,2022,
10155,,,2022-02-28 03:00:00,,9.449722199322046,Moderate Risk,0.4878075540836155,dynamic_logistics,,,2,0,1,2022,
10156,,,2022-02-28 04:00:00,,4.861633443865349,Moderate Risk,0.6453922846683253,dynamic_logistics,,,2,0,1,2022,
10157,,,2022-02-28 05:00:00,,6.546551700338753,High Risk,0.9418212459973444,dynamic_logistics,,,2,0,1,2022,
10158,,,2022-02-28 06:00:00,,9.888985743008607,High Risk,0.9999997825825592,dynamic_logistics,,,2,0,1,2022,
10159,,,2022-02-28 07:00:00,,8.564683878054531,High Risk,0.9998678758341774,dynamic_logistics,,,2,0,1,2022,
10160,,,2022-02-28 08:00:00,,0.5248889104940018,High Risk,0.8700637741235028,dynamic_logistics,,,2,0,1,2022,
10161,,,2022-02-28 09:00:00,,1.687567585702911,High Risk,0.8649989257985423,dynamic_logistics,,,2,0,1,2022,
10162,,,2022-02-28 10:00:00,,9.51748622462868,High Risk,0.99788228673545,dynamic_logistics,,,2,0,1,2022,
10163,,,2022-02-28 11:00:00,,8.245304796512743,High Risk,0.8255209115730999,dynamic_logistics,,,2,0,1,2022,
10164,,,2022-02-28 12:00:00,,5.078536358991288,High Risk,0.9080288239653436,dynamic_logistics,,,2,0,1,2022,
10165,,,2022-02-28 13:00:00,,1.707597989100818,High Risk,0.9987880021760664,dynamic_logistics,,,2,0,1,2022,
10166,,,2022-02-28 14:00:00,,9.801888473049164,High Risk,0.971109935497304,dynamic_logistics,,,2,0,1,2022,
10167,,,2022-02-28 15:00:00,,0.2431780240786536,Low Risk,0.1441535705187537,dynamic_logistics,,,2,0,1,2022,
10168,,,2022-02-28 16:00:00,,-1.7062067845214917,High Risk,0.9999784778732764,dynamic_logistics,,,2,0,1,2022,
10169,,,2022-02-28 17:00:00,,5.200471116522397,High Risk,0.9394572562451932,dynamic_logistics,,,2,0,1,2022,
10170,,,2022-02-28 18:00:00,,-1.671819857661121,High Risk,0.9791343060824196,dynamic_logistics,,,2,0,1,2022,
10171,,,2022-02-28 19:00:00,,9.947882344598696,High Risk,0.9998767611046554,dynamic_logistics,,,2,0,1,2022,
10172,,,2022-02-28 20:00:00,,0.5431380876560832,High Risk,0.999992178860416,dynamic_logistics,,,2,0,1,2022,
10173,,,2022-02-28 21:00:00,,4.733832662203955,High Risk,0.9999622097839704,dynamic_logistics,,,2,0,1,2022,
10174,,,2022-02-28 22:00:00,,6.671626077060754,Low Risk,0.1601524038227903,dynamic_logistics,,,2,0,1,2022,
10175,,,2022-02-28 23:00:00,,2.76025380591956,Moderate Risk,0.6895973240347301,dynamic_logistics,,,2,0,1,2022,
10176,,,2022-03-01 00:00:00,,-1.232834365703024,High Risk,0.9999984123059148,dynamic_logistics,,,3,1,1,2022,
10177,,,2022-03-01 01:00:00,,5.27904179025216,Low Risk,0.1056275019189452,dynamic_logistics,,,3,1,1,2022,
10178,,,2022-03-01 02:00:00,,0.2407269868239372,Moderate Risk,0.4496026146346941,dynamic_logistics,,,3,1,1,2022,
10179,,,2022-03-01 03:00:00,,9.42563661843496,Low Risk,0.2675099188710384,dynamic_logistics,,,3,1,1,2022,
10180,,,2022-03-01 04:00:00,,8.492199612796085,High Risk,0.9696695710347828,dynamic_logistics,,,3,1,1,2022,
10181,,,2022-03-01 05:00:00,,-0.9392789869251787,High Risk,0.901305410569222,dynamic_logistics,,,3,1,1,2022,
10182,,,2022-03-01 06:00:00,,3.92595174797926,Low Risk,0.0735306101625781,dynamic_logistics,,,3,1,1,2022,
10183,,,2022-03-01 07:00:00,,1.9064483613734096,High Risk,0.9988461835811132,dynamic_logistics,,,3,1,1,2022,
10184,,,2022-03-01 08:00:00,,9.994894148800505,High Risk,0.99998518552502,dynamic_logistics,,,3,1,1,2022,
10185,,,2022-03-01 09:00:00,,9.548149942200958,Moderate Risk,0.5805192594487367,dynamic_logistics,,,3,1,1,2022,
10186,,,2022-03-01 10:00:00,,6.627857543142545,High Risk,0.9979701034292796,dynamic_logistics,,,3,1,1,2022,
10187,,,2022-03-01 11:00:00,,4.487630724985398,Moderate Risk,0.5450918463260507,dynamic_logistics,,,3,1,1,2022,
10188,,,2022-03-01 12:00:00,,1.6870775914725034,High Risk,0.9996346856118254,dynamic_logistics,,,3,1,1,2022,
10189,,,2022-03-01 13:00:00,,9.99974105192176,High Risk,0.992983025657829,dynamic_logistics,,,3,1,1,2022,
10190,,,2022-03-01 14:00:00,,7.475882340146542,High Risk,0.999725888141931,dynamic_logistics,,,3,1,1,2022,
10191,,,2022-03-01 15:00:00,,5.998915366463914,High Risk,0.9993451915453676,dynamic_logistics,,,3,1,1,2022,
10192,,,2022-03-01 16:00:00,,1.3187256772642335,High Risk,0.8596272152108226,dynamic_logistics,,,3,1,1,2022,
10193,,,2022-03-01 17:00:00,,4.203319153473016,High Risk,0.9990972978853934,dynamic_logistics,,,3,1,1,2022,
10194,,,2022-03-01 18:00:00,,2.498501483811915,High Risk,0.9999656325463936,dynamic_logistics,,,3,1,1,2022,
10195,,,2022-03-01 19:00:00,,-1.6879028767648798,High Risk,0.9998072194827802,dynamic_logistics,,,3,1,1,2022,
10196,,,2022-03-01 20:00:00,,2.255490899159791,Low Risk,0.1322812337081238,dynamic_logistics,,,3,1,1,2022,
10197,,,2022-03-01 21:00:00,,5.23737110396558,Low Risk,0.2842891919545972,dynamic_logistics,,,3,1,1,2022,
10198,,,2022-03-01 22:00:00,,5.897759047105482,High Risk,0.9487432634350432,dynamic_logistics,,,3,1,1,2022,
10199,,,2022-03-01 23:00:00,,-1.2298789903478642,High Risk,0.9999336873095038,dynamic_logistics,,,3,1,1,2022,
10200,,,2022-03-02 00:00:00,,-1.1826955048202787,High Risk,0.9999999928162624,dynamic_logistics,,,3,2,1,2022,
10201,,,2022-03-02 01:00:00,,-1.8284463560345547,High Risk,0.9824032329888842,dynamic_logistics,,,3,2,1,2022,
10202,,,2022-03-02 02:00:00,,8.939803656369248,Moderate Risk,0.3167699724790864,dynamic_logistics,,,3,2,1,2022,
10203,,,2022-03-02 03:00:00,,9.995293053305176,High Risk,0.9991939136591682,dynamic_logistics,,,3,2,1,2022,
10204,,,2022-03-02 04:00:00,,7.570827181371378,High Risk,0.999999994413503,dynamic_logistics,,,3,2,1,2022,
10205,,,2022-03-02 05:00:00,,8.692297814005311,High Risk,0.7392473381950716,dynamic_logistics,,,3,2,1,2022,
10206,,,2022-03-02 06:00:00,,6.143078092385832,High Risk,0.9999943381819644,dynamic_logistics,,,3,2,1,2022,
10207,,,2022-03-02 07:00:00,,9.239680412372714,Moderate Risk,0.5716846545707946,dynamic_logistics,,,3,2,1,2022,
10208,,,2022-03-02 08:00:00,,9.57396641809716,High Risk,0.9982335960997866,dynamic_logistics,,,3,2,1,2022,
10209,,,2022-03-02 09:00:00,,0.5062298246773853,High Risk,0.8727573665296997,dynamic_logistics,,,3,2,1,2022,
10210,,,2022-03-02 10:00:00,,4.326263066236548,Moderate Risk,0.4011454368605436,dynamic_logistics,,,3,2,1,2022,
10211,,,2022-03-02 11:00:00,,5.116610121089918,Moderate Risk,0.5377127682205858,dynamic_logistics,,,3,2,1,2022,
10212,,,2022-03-02 12:00:00,,2.673719434847782,High Risk,0.9974571418242372,dynamic_logistics,,,3,2,1,2022,
10213,,,2022-03-02 13:00:00,,9.921589722386257,High Risk,0.9972673920903654,dynamic_logistics,,,3,2,1,2022,
10214,,,2022-03-02 14:00:00,,7.236032897891501,High Risk,0.9062563129277984,dynamic_logistics,,,3,2,1,2022,
10215,,,2022-03-02 15:00:00,,5.629247519168495,High Risk,0.8304140021024963,dynamic_logistics,,,3,2,1,2022,
10216,,,2022-03-02 16:00:00,,-0.1379346761702677,High Risk,0.8059721312372594,dynamic_logistics,,,3,2,1,2022,
10217,,,2022-03-02 17:00:00,,8.810034047432193,High Risk,0.9999746591729706,dynamic_logistics,,,3,2,1,2022,
10218,,,2022-03-02 18:00:00,,0.7046154521402803,High Risk,0.995402138531437,dynamic_logistics,,,3,2,1,2022,
10219,,,2022-03-02 19:00:00,,9.832794156472554,High Risk,0.9548699658925418,dynamic_logistics,,,3,2,1,2022,
10220,,,2022-03-02 20:00:00,,3.304088170270332,High Risk,0.9638302806694512,dynamic_logistics,,,3,2,1,2022,
10221,,,2022-03-02 21:00:00,,9.78005345368413,Low Risk,0.2229182045642891,dynamic_logistics,,,3,2,1,2022,
10222,,,2022-03-02 22:00:00,,5.678928152931434,High Risk,0.8584911772137371,dynamic_logistics,,,3,2,1,2022,
10223,,,2022-03-02 23:00:00,,5.15052835590355,High Risk,0.9999869539754546,dynamic_logistics,,,3,2,1,2022,
10224,,,2022-03-03 00:00:00,,0.1371171111943669,Low Risk,0.1487154506055427,dynamic_logistics,,,3,3,1,2022,
10225,,,2022-03-03 01:00:00,,9.347240702763823,Low Risk,0.2846564415917413,dynamic_logistics,,,3,3,1,2022,
10226,,,2022-03-03 02:00:00,,8.273955829781428,High Risk,0.9697235513993764,dynamic_logistics,,,3,3,1,2022,
10227,,,2022-03-03 03:00:00,,1.4219421744026732,High Risk,0.995926233835638,dynamic_logistics,,,3,3,1,2022,
10228,,,2022-03-03 04:00:00,,8.67516231335935,High Risk,0.9999999975371864,dynamic_logistics,,,3,3,1,2022,
10229,,,2022-03-03 05:00:00,,-0.2527258476857483,High Risk,0.9457770259608028,dynamic_logistics,,,3,3,1,2022,
10230,,,2022-03-03 06:00:00,,9.970235221638813,High Risk,0.9999718986896764,dynamic_logistics,,,3,3,1,2022,
10231,,,2022-03-03 07:00:00,,9.718479871885632,High Risk,0.7237050458531441,dynamic_logistics,,,3,3,1,2022,
10232,,,2022-03-03 08:00:00,,9.988060930076411,High Risk,0.9999999992653064,dynamic_logistics,,,3,3,1,2022,
10233,,,2022-03-03 09:00:00,,6.230551199442081,High Risk,0.9947279917246332,dynamic_logistics,,,3,3,1,2022,
10234,,,2022-03-03 10:00:00,,5.35554179040968,High Risk,0.8652956057484174,dynamic_logistics,,,3,3,1,2022,
10235,,,2022-03-03 11:00:00,,6.159988884130385,High Risk,0.999998831464794,dynamic_logistics,,,3,3,1,2022,
10236,,,2022-03-03 12:00:00,,-0.8939476107469413,High Risk,0.8937473312671423,dynamic_logistics,,,3,3,1,2022,
10237,,,2022-03-03 13:00:00,,9.59423047678004,High Risk,0.7922126457641662,dynamic_logistics,,,3,3,1,2022,
10238,,,2022-03-03 14:00:00,,-1.870546968218276,High Risk,0.9163026437822556,dynamic_logistics,,,3,3,1,2022,
10239,,,2022-03-03 15:00:00,,9.92038736812515,High Risk,0.999991262417018,dynamic_logistics,,,3,3,1,2022,
10240,,,2022-03-03 16:00:00,,-1.6864834786320393,High Risk,0.8230664062631385,dynamic_logistics,,,3,3,1,2022,
10241,,,2022-03-03 17:00:00,,3.560673834169584,Moderate Risk,0.5209427002912443,dynamic_logistics,,,3,3,1,2022,
10242,,,2022-03-03 18:00:00,,4.6950476027949,High Risk,0.9996497294495108,dynamic_logistics,,,3,3,1,2022,
10243,,,2022-03-03 19:00:00,,-0.4572632378457277,High Risk,0.987457613702028,dynamic_logistics,,,3,3,1,2022,
10244,,,2022-03-03 20:00:00,,-1.1285805325836926,Moderate Risk,0.593168547023372,dynamic_logistics,,,3,3,1,2022,
10245,,,2022-03-03 21:00:00,,6.157402695264036,High Risk,0.9919403116801576,dynamic_logistics,,,3,3,1,2022,
10246,,,2022-03-03 22:00:00,,5.586615169115444,Moderate Risk,0.5693923703743863,dynamic_logistics,,,3,3,1,2022,
10247,,,2022-03-03 23:00:00,,9.712739595481825,High Risk,0.7680058376433415,dynamic_logistics,,,3,3,1,2022,
10248,,,2022-03-04 00:00:00,,9.955573604617303,High Risk,0.9607207530998352,dynamic_logistics,,,3,4,1,2022,
10249,,,2022-03-04 01:00:00,,3.667309445467764,High Risk,0.8855574670808494,dynamic_logistics,,,3,4,1,2022,
10250,,,2022-03-04 02:00:00,,6.440754819426504,High Risk,0.9990981654979184,dynamic_logistics,,,3,4,1,2022,
10251,,,2022-03-04 03:00:00,,3.0665855522721603,Moderate Risk,0.650841494036263,dynamic_logistics,,,3,4,1,2022,
10252,,,2022-03-04 04:00:00,,2.5769397930383384,Moderate Risk,0.4525424608818066,dynamic_logistics,,,3,4,1,2022,
10253,,,2022-03-04 05:00:00,,9.150071509796296,High Risk,0.984681390262652,dynamic_logistics,,,3,4,1,2022,
10254,,,2022-03-04 06:00:00,,9.78444304518514,High Risk,0.9258553284640664,dynamic_logistics,,,3,4,1,2022,
10255,,,2022-03-04 07:00:00,,9.96486534422833,High Risk,0.999902303184364,dynamic_logistics,,,3,4,1,2022,
10256,,,2022-03-04 08:00:00,,7.430351368804095,Moderate Risk,0.4154592103423067,dynamic_logistics,,,3,4,1,2022,
10257,,,2022-03-04 09:00:00,,7.517639562509965,High Risk,0.9999664541988182,dynamic_logistics,,,3,4,1,2022,
10258,,,2022-03-04 10:00:00,,8.0529918782524,High Risk,0.9999985548796568,dynamic_logistics,,,3,4,1,2022,
10259,,,2022-03-04 11:00:00,,-1.8564807942005543,High Risk,0.9962973279901716,dynamic_logistics,,,3,4,1,2022,
10260,,,2022-03-04 12:00:00,,-0.1735365135073949,Moderate Risk,0.4911440859178262,dynamic_logistics,,,3,4,1,2022,
10261,,,2022-03-04 13:00:00,,-0.7208195990077695,High Risk,0.999999838568496,dynamic_logistics,,,3,4,1,2022,
10262,,,2022-03-04 14:00:00,,6.010233747807995,High Risk,0.9999999946067684,dynamic_logistics,,,3,4,1,2022,
10263,,,2022-03-04 15:00:00,,9.549296493278478,Low Risk,0.2735240933741654,dynamic_logistics,,,3,4,1,2022,
10264,,,2022-03-04 16:00:00,,1.6519080400255524,Low Risk,0.1725995322639023,dynamic_logistics,,,3,4,1,2022,
10265,,,2022-03-04 17:00:00,,7.514339346737309,High Risk,0.999956117123904,dynamic_logistics,,,3,4,1,2022,
10266,,,2022-03-04 18:00:00,,0.8040726702013985,High Risk,0.9999974109117894,dynamic_logistics,,,3,4,1,2022,
10267,,,2022-03-04 19:00:00,,8.622842534830422,Moderate Risk,0.5753521064658523,dynamic_logistics,,,3,4,1,2022,
10268,,,2022-03-04 20:00:00,,-1.8802719723836367,High Risk,0.999963954067527,dynamic_logistics,,,3,4,1,2022,
10269,,,2022-03-04 21:00:00,,7.347860696887331,Low Risk,0.0164125592443754,dynamic_logistics,,,3,4,1,2022,
10270,,,2022-03-04 22:00:00,,5.892091364436286,High Risk,0.9848836452756712,dynamic_logistics,,,3,4,1,2022,
10271,,,2022-03-04 23:00:00,,0.724652111913525,High Risk,0.9999866462350268,dynamic_logistics,,,3,4,1,2022,
10272,,,2022-03-05 00:00:00,,2.2400499302873307,High Risk,0.9492882868155724,dynamic_logistics,,,3,5,1,2022,
10273,,,2022-03-05 01:00:00,,6.307611885544196,High Risk,0.9946789776809992,dynamic_logistics,,,3,5,1,2022,
10274,,,2022-03-05 02:00:00,,9.928348087951736,High Risk,0.9994298586542212,dynamic_logistics,,,3,5,1,2022,
10275,,,2022-03-05 03:00:00,,3.7917661476220266,High Risk,0.9999999987712256,dynamic_logistics,,,3,5,1,2022,
10276,,,2022-03-05 04:00:00,,5.655302354620108,High Risk,0.9995769217781052,dynamic_logistics,,,3,5,1,2022,
10277,,,2022-03-05 05:00:00,,5.738461815806738,High Risk,0.9953665033424002,dynamic_logistics,,,3,5,1,2022,
10278,,,2022-03-05 06:00:00,,3.6809072358757904,High Risk,0.8199827388599388,dynamic_logistics,,,3,5,1,2022,
10279,,,2022-03-05 07:00:00,,-1.2667010728525303,High Risk,0.9058821467285376,dynamic_logistics,,,3,5,1,2022,
10280,,,2022-03-05 08:00:00,,9.037626079258706,High Risk,0.948080283292926,dynamic_logistics,,,3,5,1,2022,
10281,,,2022-03-05 09:00:00,,7.178009025920947,High Risk,0.9999288894156494,dynamic_logistics,,,3,5,1,2022,
10282,,,2022-03-05 10:00:00,,7.279237357048892,High Risk,0.9847629744392284,dynamic_logistics,,,3,5,1,2022,
10283,,,2022-03-05 11:00:00,,0.2200289733060527,Moderate Risk,0.6900266646415214,dynamic_logistics,,,3,5,1,2022,
10284,,,2022-03-05 12:00:00,,-1.8831231481526287,Low Risk,0.0751524687023574,dynamic_logistics,,,3,5,1,2022,
10285,,,2022-03-05 13:00:00,,7.704512913858119,High Risk,0.7030914484958305,dynamic_logistics,,,3,5,1,2022,
10286,,,2022-03-05 14:00:00,,9.215832380814769,Moderate Risk,0.6736811851017033,dynamic_logistics,,,3,5,1,2022,
10287,,,2022-03-05 15:00:00,,-1.8673376025919224,High Risk,0.9960854885853614,dynamic_logistics,,,3,5,1,2022,
10288,,,2022-03-05 16:00:00,,6.64697054755991,High Risk,0.999986534807424,dynamic_logistics,,,3,5,1,2022,
10289,,,2022-03-05 17:00:00,,7.986747107884756,High Risk,0.905920210257188,dynamic_logistics,,,3,5,1,2022,
10290,,,2022-03-05 18:00:00,,9.999395356767666,Moderate Risk,0.684440905592312,dynamic_logistics,,,3,5,1,2022,
